Term	PMI score	Freq. in POS	Freq. in NEG	VAD original	VAD extended
fuh	-1.095	0	42	0	0
username	-1.095	8	386	0	0
nda	-1.095	0	42	0	0
frend	-1.095	0	42	0	0
upppp	-1.095	0	42	0	0
errybody	-1.095	0	42	0	0
nsfd	-1.095	0	42	0	0
junto	-1.095	0	42	0	0
addresses	-1.095	2	128	1	1
#loveyourselfinseoulfilm	-1.095	0	42	0	0
awak	-1.095	0	42	0	1
furbaby	-1.095	0	42	0	0
#aamu_rys19	-1.095	0	42	0	0
demotivated	-1.095	1	85	0	0
#datenight	-1.095	0	42	0	0
taht	-1.095	0	42	0	0
hirunaka	-1.095	0	42	0	0
delirious	-1.095	1	85	1	1
iso	-1.095	3	171	0	0
#smh	-1.095	0	42	0	0
advertisements	-1.095	0	42	0	1
hets	-1.095	0	42	0	0
mraz	-1.095	0	42	0	0
fections	-1.095	0	42	0	0
chinatown	-1.095	0	42	0	0
fergie	-1.095	0	42	0	0
predebut	-1.095	0	42	0	0
intrested	-1.095	0	42	0	0
awsten	-1.095	0	42	0	0
galari	-1.095	0	42	0	0
#onlyfans	-1.095	0	42	0	0
lightskin	-1.095	0	42	0	0
impersonating	-1.095	0	42	0	1
right-wing	-1.095	1	85	0	0
youngster	-1.095	0	42	1	1
unloyal	-1.095	0	42	0	0
crossroads	-1.095	13	601	0	0
joltin	-1.095	0	42	0	0
withdrawals	-1.095	1	85	1	1
aish	-1.095	0	42	0	0
bakersfield	-1.095	0	42	0	0
sewoon	-1.095	0	42	0	0
wheeled	-1.095	0	42	0	1
nih	-1.095	1	85	0	0
zay	-1.095	0	42	0	0
meeeeeee	-1.095	2	128	0	0
inherits	-1.095	0	42	0	1
#birdbox	-1.095	2	128	0	0
kard	-1.095	1	85	0	0
hina	-1.095	0	42	0	0
hoeless	-1.095	0	42	0	0
chanwoo	-1.095	1	85	0	0
casablancas	-1.095	0	42	0	0
kors	-1.095	0	42	0	0
gonn	-1.095	1	85	0	0
#datemyfamily	-1.095	0	42	0	0
endemic	-1.095	0	42	1	1
myyy	-1.095	0	42	0	0
sentindo	-1.095	0	42	0	0
giraffes	-1.095	0	42	0	1
sumn	-1.095	16	730	0	0
crutches	-1.095	0	42	0	1
becuse	-1.095	0	42	0	0
anaheim	-1.095	0	42	0	0
#killme	-1.095	0	42	0	0
clipe	-1.095	0	42	0	0
frickin	-1.095	5	257	0	0
#directioners	-1.095	0	42	0	0
#gtto	-1.095	0	42	0	0
fuckwit	-1.095	0	42	0	0
slang	-1.095	2	128	1	1
peacock	-1.095	0	42	1	1
dialysis	-1.095	0	42	1	1
#knkinla	-1.095	0	42	0	0
honky	-1.095	0	42	1	1
arthritis	-1.095	1	85	1	1
canny	-1.095	1	85	0	0
hakyeon	-1.095	0	42	0	0
medicating	-1.095	0	42	0	1
#lonelynight	-1.095	1	85	0	0
yah	-1.095	21	945	0	0
vem	-1.095	0	42	0	0
mfs	-1.096	80	3483	0	0
lucifer	-1.096	44	1936	0	0
marina	-1.097	16	731	0	0
please	-1.097	1719	74071	0	1
servers	-1.098	8	387	0	1
fren	-1.098	7	344	0	0
classmate	-1.099	5	258	1	1
detroit	-1.099	11	517	0	0
sj	-1.099	5	258	0	0
moonlight	-1.100	73	3197	1	1
ayy	-1.101	3	172	0	0
ohh	-1.102	17	778	0	0
trynna	-1.102	30	1341	0	0
kd	-1.103	2	129	0	0
#realtalk	-1.103	2	129	0	0
#mtvlakpopbts	-1.103	2	129	0	0
fangirling	-1.103	5	259	0	0
#ai	-1.103	2	129	0	0
mic	-1.104	12	563	0	0
confessed	-1.105	4	216	0	1
nuggets	-1.105	4	216	0	1
alll	-1.105	4	216	0	0
gurl	-1.105	18	824	0	0
immigrants	-1.105	6	303	0	1
friends	-1.106	4229	183752	1	1
sexist	-1.106	8	390	1	1
ig	-1.107	90	3956	0	0
cos	-1.107	115	5044	0	0
alvin	-1.107	1	86	0	0
systemic	-1.107	1	86	0	1
cardi	-1.107	9	434	0	0
#baby	-1.107	1	86	0	0
feelsbadman	-1.107	1	86	0	0
callie	-1.107	1	86	0	0
uncared	-1.107	3	173	0	1
liza	-1.107	1	86	0	0
motherfucker	-1.107	17	782	1	1
vry	-1.107	1	86	0	0
credibility	-1.107	3	173	1	1
structural	-1.107	1	86	1	1
diagram	-1.107	1	86	1	1
kerja	-1.107	1	86	0	0
lakers	-1.107	1	86	0	0
nahhh	-1.107	3	173	0	0
fanfic	-1.109	6	304	0	0
upbeat	-1.109	6	304	1	1
downer	-1.109	4	217	1	1
emo	-1.109	59	2615	1	1
doubted	-1.111	2	130	0	1
robbie	-1.111	2	130	0	0
marley	-1.111	2	130	0	0
crook	-1.111	2	130	1	1
da	-1.111	94	4148	0	0
rabbit	-1.111	39	1746	1	1
diamond	-1.111	33	1484	1	1
korea	-1.111	24	1091	0	0
houston	-1.111	15	698	0	0
#followme	-1.111	12	567	0	0
twenties	-1.112	6	305	0	1
hailey	-1.112	6	305	0	0
island	-1.112	629	27541	1	1
wrld	-1.113	3	174	0	0
butch	-1.113	3	174	0	1
ricky	-1.113	8	393	0	0
frick	-1.114	4	218	0	1
dis	-1.114	39	1751	0	0
everyones	-1.114	10	481	0	0
sexy	-1.114	107	4732	1	1
pout	-1.115	5	262	1	1
lola	-1.115	5	262	0	0
vile	-1.115	18	832	1	1
lolol	-1.115	12	569	0	0
nate	-1.115	6	306	0	0
spotted	-1.116	23	1052	1	1
gonna	-1.116	1397	61353	0	0
veterans	-1.116	9	438	0	1
boring	-1.118	276	12185	1	1
bumblebee	-1.118	0	43	1	1
moo	-1.118	2	131	1	1
hustlers	-1.118	0	43	0	1
wonna	-1.118	0	43	0	0
chingu	-1.118	0	43	0	0
alonely	-1.118	0	43	0	1
tgh	-1.118	0	43	0	0
#liberalismisamentaldisorder	-1.118	0	43	0	0
amash	-1.118	0	43	0	0
immature	-1.118	13	615	1	1
morrissey	-1.118	2	131	0	0
#mamamoo	-1.118	0	43	0	0
psh	-1.118	0	43	0	0
brexiteer	-1.118	0	43	0	0
bartenders	-1.118	0	43	0	1
instabilities	-1.118	0	43	0	1
#pinkfloyd	-1.118	0	43	0	0
#wuyifan	-1.118	0	43	0	0
twinkles	-1.118	0	43	0	1
taeyon	-1.118	0	43	0	0
derogatory	-1.118	0	43	1	1
bracket	-1.118	1	87	1	1
#knkinusa	-1.118	0	43	0	0
jessi	-1.118	0	43	0	0
cancion	-1.118	0	43	0	0
lenin	-1.118	0	43	0	0
wto	-1.118	0	43	0	0
reinstall	-1.118	0	43	1	1
theo	-1.118	3	175	0	0
electra	-1.118	2	131	0	0
televised	-1.118	0	43	1	1
sendiri	-1.118	4	219	0	0
sadddd	-1.118	0	43	0	0
rave	-1.118	6	307	1	1
siot	-1.118	0	43	0	0
fanmeeting	-1.118	0	43	0	0
firefly	-1.118	1	87	1	1
shizun	-1.118	0	43	0	0
#cashpig	-1.118	0	43	0	0
#tittytuesday	-1.118	0	43	0	0
searchin	-1.118	1	87	0	0
protip	-1.118	0	43	0	0
#cbb	-1.118	0	43	0	0
bogus	-1.118	1	87	1	1
someome	-1.118	1	87	0	0
tinggal	-1.118	0	43	0	0
talm	-1.118	2	131	0	0
rem	-1.118	5	263	0	0
dorky	-1.118	1	87	1	1
kesha	-1.118	0	43	0	0
kompany	-1.118	0	43	0	0
lawley	-1.118	0	43	0	0
gecko	-1.118	0	43	0	0
gabbie	-1.118	0	43	0	0
eliott	-1.118	1	87	0	0
dramarama	-1.118	0	43	0	0
recruitment	-1.118	1	87	1	1
gaggle	-1.118	0	43	1	1
ichiro	-1.118	0	43	0	0
binnie	-1.118	0	43	0	0
tsumugi	-1.118	0	43	0	0
ygm	-1.118	0	43	0	0
aunts	-1.118	5	263	0	1
noraebulleo	-1.118	0	43	0	0
#seniorcare	-1.118	0	43	0	0
unfriended	-1.118	0	43	0	1
shota	-1.118	0	43	0	0
guppies	-1.118	0	43	0	0
aot	-1.118	0	43	0	0
foreskin	-1.118	0	43	0	0
tickles	-1.118	0	43	0	1
worlddd	-1.118	0	43	0	0
leehi	-1.118	0	43	0	0
wooooorld	-1.118	0	43	0	0
pleath	-1.118	0	43	0	0
wtff	-1.118	0	43	0	0
clifford	-1.118	0	43	0	0
e-boy	-1.118	0	43	0	0
grinning	-1.118	2	131	0	1
shou	-1.118	0	43	0	0
feeing	-1.118	3	175	0	1
wanne	-1.118	0	43	0	0
xuxi	-1.118	0	43	0	0
yuto	-1.118	0	43	0	0
trully	-1.118	0	43	0	0
dolphin	-1.118	3	175	1	1
hannity	-1.118	2	131	0	0
mds	-1.118	0	43	0	0
vidcon	-1.118	0	43	0	0
sis	-1.120	131	5819	0	0
shi	-1.121	7	352	0	1
kanye	-1.123	10	485	0	0
rosie	-1.123	8	397	0	1
calum	-1.124	3	176	0	0
nuh	-1.124	7	353	0	0
blames	-1.124	3	176	0	1
boob	-1.124	3	176	1	1
bye	-1.124	149	6639	1	1
download	-1.125	25	1150	1	1
ow	-1.126	8	398	0	0
#livepd	-1.126	2	132	0	0
doyoung	-1.126	5	265	0	0
tj	-1.126	2	132	0	0
hopelessness	-1.127	26	1197	1	1
tara	-1.127	4	221	0	0
ding	-1.127	9	443	0	0
doin	-1.128	38	1731	0	0
creepy	-1.128	52	2353	1	1
ari	-1.128	11	532	0	1
con	-1.128	37	1687	1	1
babes	-1.128	18	843	0	1
tipsy	-1.128	8	399	1	1
yolo	-1.130	3	177	0	0
bighit	-1.130	3	177	0	0
fax	-1.130	1	88	1	1
wna	-1.130	3	177	0	0
pulak	-1.130	1	88	0	0
dissapear	-1.130	1	88	0	0
undertale	-1.130	1	88	0	0
skinned	-1.130	1	88	0	1
#leavingneverland	-1.130	1	88	0	0
thanku	-1.130	1	88	0	0
bonnie	-1.130	5	266	0	1
dumped	-1.130	15	711	0	1
koo	-1.130	3	177	0	0
swoop	-1.130	1	88	1	1
fwb	-1.130	3	177	0	0
snap	-1.130	67	3027	1	1
breakup	-1.131	21	979	1	1
hoodies	-1.132	4	222	0	0
server	-1.132	22	1025	1	1
bumps	-1.133	2	133	0	1
bb	-1.133	23	1071	0	0
joel	-1.133	11	535	0	0
uneventful	-1.133	2	133	1	1
um	-1.135	58	2639	0	0
sedih	-1.135	3	178	0	0
caregiver	-1.135	3	178	0	0
unappreciated	-1.136	12	581	1	1
jokes	-1.136	79	3581	0	1
sex	-1.136	543	24363	1	1
jp	-1.136	4	223	0	0
kno	-1.136	34	1567	0	0
#femdom	-1.136	14	671	0	0
apex	-1.137	10	492	1	1
ga	-1.138	16	762	0	0
uno	-1.138	8	403	0	0
whatsapp	-1.139	31	1437	0	0
schmuck	-1.141	0	44	1	1
nightsss	-1.141	0	44	0	0
sungjin	-1.141	0	44	0	0
liar	-1.141	28	1304	1	1
bunbun	-1.141	0	44	0	0
girlllll	-1.141	1	89	0	0
guacamole	-1.141	0	44	1	1
#incel	-1.141	0	44	0	0
funko	-1.141	2	134	0	0
alto	-1.141	0	44	1	1
baaaaby	-1.141	0	44	0	0
armpit	-1.141	0	44	1	1
ultraviolence	-1.141	0	44	0	0
yesyes	-1.141	0	44	0	0
sneeze	-1.141	2	134	1	1
overdosing	-1.141	1	89	0	1
#kartikgoenka	-1.141	0	44	0	0
#selfieforseb	-1.141	0	44	0	0
rappers	-1.141	4	224	0	1
nonono	-1.141	1	89	0	0
mustve	-1.141	1	89	0	0
#lips	-1.141	0	44	0	0
annyeong	-1.141	0	44	0	0
#daddysgirl	-1.141	0	44	0	0
suena	-1.141	0	44	0	0
vaccine	-1.141	0	44	1	1
souther	-1.141	0	44	0	1
lmfaooooooo	-1.141	1	89	0	0
tatum	-1.141	0	44	0	0
raving	-1.141	1	89	1	1
grammys	-1.141	1	89	0	0
byee	-1.141	0	44	0	0
alrdy	-1.141	1	89	0	0
eum	-1.141	0	44	0	0
feeeling	-1.141	0	44	0	0
bouquet	-1.141	3	179	1	1
girllllll	-1.141	0	44	0	0
aloneeee	-1.141	0	44	0	0
exe	-1.141	1	89	0	0
lili	-1.141	1	89	0	1
pagpapasok	-1.141	0	44	0	0
aol	-1.141	0	44	0	0
sublimate	-1.141	0	44	0	1
brags	-1.141	0	44	0	1
idunno	-1.141	0	44	0	0
yewande	-1.141	0	44	0	0
fellin	-1.141	0	44	0	0
pepe	-1.141	1	89	0	0
blush	-1.141	4	224	1	1
#young	-1.141	2	134	0	0
#jennie	-1.141	0	44	0	0
namjin	-1.141	1	89	0	0
#zhoumi	-1.141	0	44	0	0
#nobodyknows	-1.141	0	44	0	0
cretins	-1.141	0	44	1	1
aaj	-1.141	0	44	0	0
hahahahahha	-1.141	0	44	0	0
liiiiive	-1.141	0	44	0	0
hotbox	-1.141	0	44	0	0
bakugou	-1.141	3	179	0	0
racetrack	-1.141	0	44	1	1
bilik	-1.141	0	44	0	0
#care	-1.141	3	179	0	0
duff	-1.141	0	44	0	0
#mg	-1.141	0	44	0	0
fwiend	-1.141	0	44	0	0
ganas	-1.141	0	44	0	0
armenia	-1.141	0	44	0	0
clocked	-1.141	1	89	0	1
shua	-1.141	0	44	0	0
girlies	-1.141	2	134	0	1
dolla	-1.141	0	44	0	0
#socent	-1.141	0	44	0	0
#hopeless	-1.141	0	44	0	0
tosser	-1.141	0	44	0	1
conniving	-1.141	0	44	0	0
#princess	-1.141	0	44	0	0
fak	-1.141	1	89	0	0
rilakkuma	-1.141	0	44	0	0
butthurt	-1.141	2	134	0	0
pasa	-1.141	0	44	0	0
psl	-1.141	0	44	0	0
monies	-1.141	0	44	0	0
yadda	-1.141	0	44	0	0
masochism	-1.141	0	44	1	1
taknak	-1.141	0	44	0	0
becos	-1.141	1	89	0	0
watta	-1.141	0	44	0	0
#inclusion	-1.141	1	89	0	0
lookalike	-1.141	0	44	0	0
spleen	-1.141	1	89	1	1
cait	-1.141	0	44	0	0
pregnancy	-1.141	22	1034	1	1
centric	-1.141	0	44	0	0
pie	-1.142	29	1351	1	1
stressed	-1.143	122	5544	1	1
heres	-1.143	10	495	0	0
ungrateful	-1.143	10	495	1	1
wow	-1.144	447	20216	0	0
jm	-1.145	5	270	0	0
clips	-1.145	10	496	0	1
insecurity	-1.145	32	1490	1	1
fuckers	-1.145	15	722	0	1
single	-1.145	1576	71278	1	1
thnx	-1.145	4	225	0	0
depressing	-1.146	128	5833	1	1
bash	-1.146	33	1537	1	1
prolly	-1.146	32	1492	0	0
heyy	-1.146	3	180	0	0
opps	-1.146	3	180	0	0
zoe	-1.146	3	180	0	0
sibling	-1.147	22	1040	1	1
adele	-1.147	6	316	0	0
dick	-1.148	161	7339	1	1
phoniness	-1.148	2	135	0	1
dysphoric	-1.148	2	135	0	0
wooo	-1.148	2	135	0	0
wannaone	-1.148	2	135	0	0
reunited	-1.148	5	271	1	1
damn	-1.149	760	34524	1	1
atm	-1.149	52	2404	0	0
dom	-1.149	20	952	0	0
zach	-1.150	4	226	0	0
bffs	-1.150	6	317	0	0
talentless	-1.152	1	90	0	0
bunches	-1.152	1	90	0	1
turtleneck	-1.152	1	90	1	1
#dating	-1.152	5	272	0	0
pouty	-1.152	1	90	1	1
sooooooooo	-1.152	1	90	0	0
nobodys	-1.152	1	90	0	0
fuking	-1.152	1	90	0	0
penis	-1.152	15	727	1	1
uterus	-1.152	1	90	1	1
loco	-1.152	1	90	1	1
tq	-1.152	1	90	0	0
medley	-1.152	1	90	1	1
unnie	-1.153	17	819	0	0
bops	-1.154	9	455	0	1
goo	-1.154	4	227	1	1
goth	-1.154	17	820	0	1
umm	-1.155	15	729	0	0
hating	-1.155	62	2875	1	1
bro	-1.155	261	11960	1	1
pos	-1.156	14	684	0	0
o2	-1.156	2	136	0	0
aunties	-1.156	2	136	0	1
bp	-1.156	5	273	0	0
blink-182	-1.156	2	136	0	0
pitied	-1.156	2	136	0	1
arent	-1.156	30	1415	0	0
bullies	-1.156	12	593	0	1
hahahaha	-1.157	52	2422	0	0
tucker	-1.157	3	182	1	1
prank	-1.157	3	182	1	1
cuppa	-1.158	8	411	0	0
namjoon	-1.158	62	2883	0	0
hurting	-1.158	97	4487	1	1
grammy	-1.159	4	228	0	0
demographic	-1.159	4	228	1	1
ooooh	-1.159	4	228	0	0
amd	-1.159	9	457	0	0
sam	-1.159	62	2885	0	0
dudes	-1.160	73	3392	0	1
camila	-1.160	6	320	0	0
kdrama	-1.160	6	320	0	0
tumblr	-1.160	23	1100	0	0
millionaire	-1.160	8	412	1	1
fo	-1.162	15	734	0	0
fake	-1.162	377	17366	1	1
profile	-1.163	58	2712	1	1
megaupload	-1.163	0	45	0	0
smuckers	-1.163	0	45	0	0
kkkk	-1.163	1	91	0	0
autocorrected	-1.163	0	45	0	0
barstool	-1.163	0	45	0	0
balay	-1.163	0	45	0	0
gcse	-1.163	0	45	0	0
truckers	-1.163	2	137	0	1
bxtch	-1.163	0	45	0	0
kakak	-1.163	0	45	0	0
bilbo	-1.163	1	91	0	0
uke	-1.163	0	45	0	0
assemese	-1.163	0	45	0	0
watchu	-1.163	0	45	0	0
hxh	-1.163	0	45	0	0
gull	-1.163	0	45	1	1
elly	-1.163	0	45	0	0
#voteharmonizers	-1.163	0	45	0	0
incomes	-1.163	0	45	0	1
asff	-1.163	0	45	0	0
succ	-1.163	0	45	0	1
apartheid	-1.163	0	45	0	0
hornyness	-1.163	0	45	0	0
ornette	-1.163	0	45	0	0
#nctzenselcaday	-1.163	0	45	0	0
scientology	-1.163	0	45	0	0
wynonna	-1.163	0	45	0	0
e	-1.163	6	321	0	0
bok	-1.163	0	45	0	0
kisser	-1.163	0	45	1	1
#taynew	-1.163	0	45	0	0
nighttttt	-1.163	0	45	0	0
receptionist	-1.163	0	45	1	1
croc	-1.163	0	45	1	1
negro	-1.163	2	137	1	1
#hotgirl	-1.163	0	45	0	0
yodel	-1.163	0	45	1	1
wingers	-1.163	0	45	0	1
wanks	-1.163	0	45	0	1
lonelyyyyyy	-1.163	1	91	0	0
prevalence	-1.163	0	45	1	1
copped	-1.163	0	45	0	1
rted	-1.163	0	45	0	0
stapleton	-1.163	0	45	0	0
ras	-1.163	0	45	0	0
bonaroo	-1.163	0	45	0	0
pristin	-1.163	2	137	0	0
freebies	-1.163	0	45	0	1
tonka	-1.163	0	45	0	0
#snl	-1.163	0	45	0	0
sist	-1.163	0	45	0	1
coupe	-1.163	0	45	1	1
aussie	-1.163	3	183	0	0
wuv	-1.163	1	91	0	0
fuvk	-1.163	0	45	0	0
newcastle	-1.163	2	137	0	0
sectors	-1.163	0	45	0	1
vedder	-1.163	0	45	0	0
kuanlin	-1.163	0	45	0	0
killa	-1.163	0	45	0	0
debra	-1.163	0	45	0	0
miranda	-1.163	2	137	0	0
aym	-1.163	0	45	0	0
stil	-1.163	1	91	0	0
baam	-1.163	0	45	0	0
#boywithluv	-1.163	0	45	0	0
friendo	-1.163	0	45	0	0
poppa	-1.163	0	45	0	0
salaries	-1.163	0	45	0	1
#kindnessmatters	-1.163	1	91	0	0
yeol	-1.163	0	45	0	0
turnin	-1.163	0	45	0	0
dowoon	-1.163	0	45	0	0
#premium	-1.163	0	45	0	0
marupok	-1.163	0	45	0	0
wasters	-1.163	0	45	0	1
idolize	-1.163	0	45	0	1
lesbianism	-1.163	0	45	1	1
warhol	-1.163	0	45	0	0
gunna	-1.164	25	1196	0	0
felt	-1.165	1442	66488	1	1
hearted	-1.165	23	1105	1	1
send	-1.165	315	14567	1	1
lame	-1.165	53	2489	1	1
talk	-1.166	2002	92428	1	1
unfollow	-1.167	14	692	1	1
minho	-1.167	9	461	0	0
tonite	-1.168	8	415	0	0
hun	-1.168	21	1016	0	0
psn	-1.168	3	184	0	0
haw	-1.168	3	184	1	1
mi	-1.169	43	2036	0	0
jews	-1.170	5	277	0	0
platonically	-1.170	2	138	0	1
#homelessness	-1.170	2	138	0	0
b-but	-1.170	2	138	0	0
billy	-1.170	25	1204	1	1
stalking	-1.171	16	787	0	1
liberals	-1.171	13	648	0	1
bitter	-1.171	238	11088	1	1
eventho	-1.172	4	231	0	0
pimp	-1.172	4	231	1	1
gerard	-1.172	4	231	0	0
flex	-1.172	18	881	1	1
tweet	-1.173	436	20309	1	1
isak	-1.174	1	92	0	0
hiiii	-1.174	1	92	0	0
#timetotalk	-1.174	1	92	0	0
pimple	-1.174	1	92	1	1
ina	-1.174	7	371	0	0
know-it-all	-1.174	1	92	0	0
invalidate	-1.174	1	92	1	1
diz	-1.174	1	92	0	0
upgraded	-1.174	1	92	0	1
inquires	-1.174	1	92	0	1
cuter	-1.174	1	92	0	0
ming	-1.174	1	92	0	0
kenny	-1.174	5	278	0	0
glo	-1.174	1	92	0	0
contacts	-1.174	11	557	0	1
sjw	-1.174	3	185	0	0
bias	-1.175	25	1209	1	1
broken	-1.175	477	22256	1	1
som	-1.176	4	232	0	0
hihi	-1.176	4	232	0	0
bigoted	-1.176	4	232	1	1
whiny	-1.176	7	372	1	1
jacking	-1.177	2	139	0	1
motels	-1.177	2	139	0	1
gabe	-1.177	2	139	0	0
erika	-1.177	2	139	0	0
walmart	-1.178	9	466	0	0
malone	-1.179	10	513	0	0
dating	-1.179	257	12066	0	1
parody	-1.180	8	420	1	1
talked	-1.180	106	5008	0	1
snaps	-1.181	12	608	0	1
omfg	-1.181	13	655	0	0
road	-1.182	559	26246	1	1
una	-1.182	7	374	0	0
hahahahahaha	-1.182	7	374	0	0
dey	-1.183	27	1313	0	0
fuck	-1.184	1365	64169	1	1
gintama	-1.184	0	46	0	0
sandler	-1.184	0	46	0	0
howd	-1.184	0	46	0	0
njomza	-1.184	0	46	0	0
umu	-1.184	0	46	0	0
kino	-1.184	5	281	0	0
tomcraft	-1.184	0	46	0	0
krist	-1.184	0	46	0	0
studs	-1.184	0	46	0	1
lolz	-1.184	4	234	0	0
supera	-1.184	0	46	0	0
woohyun	-1.184	0	46	0	0
trifling	-1.184	0	46	1	1
#gangbang	-1.184	0	46	0	0
#socialprescribingday	-1.184	0	46	0	0
impairment	-1.184	0	46	1	1
#findomgoddess	-1.184	0	46	0	0
#ymmd	-1.184	0	46	0	0
sarri	-1.184	0	46	0	0
#upset	-1.184	0	46	0	0
#foreverrain	-1.184	0	46	0	0
interns	-1.184	0	46	0	1
#babe	-1.184	0	46	0	0
palsy	-1.184	0	46	1	1
brudda	-1.184	0	46	0	0
fricking	-1.184	2	140	1	1
centrists	-1.184	0	46	0	0
waddle	-1.184	0	46	1	1
diane	-1.184	2	140	0	0
impotent	-1.184	2	140	1	1
uri	-1.184	1	93	0	0
gooooood	-1.184	0	46	0	0
worldddd	-1.184	0	46	0	0
profiting	-1.184	0	46	0	1
hyejoo	-1.184	0	46	0	0
demean	-1.184	0	46	0	1
kaushal	-1.184	0	46	0	0
jong	-1.184	2	140	0	0
hng	-1.184	0	46	0	0
contested	-1.184	0	46	0	1
immanuel	-1.184	0	46	0	0
galactica	-1.184	0	46	0	0
#cutestpet	-1.184	0	46	0	0
#missing	-1.184	0	46	0	0
shitshow	-1.184	0	46	0	0
isbell	-1.184	0	46	0	0
shipper	-1.184	2	140	0	0
gerbil	-1.184	0	46	1	1
idrk	-1.184	0	46	0	0
supermodels	-1.184	0	46	0	1
lesbo	-1.184	1	93	0	0
#greysanatomy	-1.184	0	46	0	0
suprised	-1.184	1	93	0	0
markhyuck	-1.184	0	46	0	0
rmb	-1.184	0	46	0	0
#puppy	-1.184	0	46	0	0
wohl	-1.184	0	46	0	0
tac	-1.184	0	46	0	0
parrot	-1.184	3	187	1	1
cllr	-1.184	0	46	0	0
idw	-1.184	1	93	0	0
#bwc	-1.184	0	46	0	0
initiative	-1.184	13	657	1	1
#carersweek	-1.184	0	46	0	0
loooonely	-1.184	0	46	0	0
xtina	-1.184	0	46	0	0
wena	-1.184	2	140	0	0
insan	-1.184	0	46	0	1
tbt	-1.184	0	46	0	0
imper	-1.184	0	46	0	1
#trumpchristmasshutdown	-1.184	0	46	0	0
kiyoko	-1.184	1	93	0	0
snuggle	-1.184	20	986	1	1
#mono	-1.186	12	611	0	0
hoo	-1.186	10	517	0	0
hit	-1.187	444	20962	1	1
soy	-1.187	6	329	1	1
carpenter	-1.189	4	235	1	1
homophobia	-1.189	4	235	0	0
abby	-1.189	4	235	0	0
needa	-1.189	16	802	0	0
waitress	-1.190	6	330	1	1
litter	-1.190	6	330	1	1
australians	-1.191	2	141	0	0
rag	-1.191	2	141	1	1
miscarriage	-1.191	2	141	1	1
aguilera	-1.191	2	141	0	0
tangina	-1.191	5	283	0	0
minghao	-1.191	2	141	0	0
remix	-1.193	34	1659	0	0
aint	-1.194	102	4885	0	0
cures	-1.194	10	521	0	1
divorced	-1.194	25	1233	0	1
#depression	-1.195	53	2563	0	0
fuckn	-1.195	3	189	0	0
motha	-1.195	1	94	0	0
heya	-1.195	1	94	0	0
drivin	-1.195	1	94	0	0
luvs	-1.195	1	94	0	0
moms	-1.195	45	2184	0	1
masih	-1.195	1	94	0	0
insincerity	-1.195	3	189	0	0
clothe	-1.195	1	94	1	1
lv	-1.195	1	94	0	0
casey	-1.195	3	189	0	0
whipped	-1.195	5	284	1	1
babyface	-1.195	1	94	0	0
skyscraper	-1.195	1	94	1	1
nonbinary	-1.195	1	94	0	0
rodeo	-1.195	1	94	1	1
goin	-1.195	51	2470	0	0
clap	-1.196	21	1045	1	1
tp	-1.197	4	237	0	0
crushes	-1.198	15	761	0	1
shouldve	-1.198	2	142	0	0
hhhhhh	-1.198	2	142	0	0
stud	-1.198	2	142	1	1
yerin	-1.198	2	142	0	0
motherfuckin	-1.198	2	142	0	0
bub	-1.199	6	333	0	0
twitter	-1.200	834	39856	0	1
feminism	-1.200	11	572	1	1
grandad	-1.200	3	190	0	0
overreact	-1.200	3	190	1	1
hunter	-1.201	50	2435	1	1
smash	-1.201	29	1432	1	1
cz	-1.201	8	429	0	0
sum	-1.201	45	2197	1	1
gd	-1.201	9	477	0	0
bereavement	-1.201	4	238	1	1
mama	-1.202	72	3491	1	1
bang	-1.202	41	2009	1	1
sleepover	-1.203	8	430	1	1
highkey	-1.204	13	670	0	0
complains	-1.204	14	718	0	1
sexually	-1.205	22	1102	0	1
cheating	-1.205	29	1438	0	1
sendernim	-1.205	0	47	0	0
grrrr	-1.205	0	47	0	0
cada	-1.205	0	47	0	0
slab	-1.205	0	47	1	1
yoakam	-1.205	0	47	0	0
adonis	-1.205	0	47	0	0
groomers	-1.205	0	47	0	1
panamanian	-1.205	0	47	0	0
bradford	-1.205	0	47	0	0
manu	-1.205	0	47	0	0
ballad	-1.205	10	527	1	1
u_u	-1.205	1	95	0	0
phos	-1.205	0	47	0	0
#timelessspringday	-1.205	0	47	0	0
fangirls	-1.205	0	47	0	0
chara	-1.205	4	239	0	0
jks	-1.205	0	47	0	0
battlestar	-1.205	0	47	0	0
cpu	-1.205	0	47	0	0
trus	-1.205	0	47	0	0
gangnam	-1.205	0	47	0	0
downhearted	-1.205	0	47	1	1
escalated	-1.205	0	47	0	1
wishin	-1.205	2	143	0	0
cece	-1.205	0	47	0	0
tandingan	-1.205	0	47	0	0
mofo	-1.205	4	239	0	0
creepers	-1.205	0	47	0	1
#adopt	-1.205	0	47	0	0
brightside	-1.205	0	47	0	0
supa	-1.205	0	47	0	0
everythingoes	-1.205	0	47	0	0
fuckkkkkk	-1.205	0	47	0	0
maaaan	-1.205	1	95	0	0
sorg	-1.205	0	47	0	0
mozzarella	-1.205	0	47	1	1
bruk	-1.205	0	47	0	0
igs	-1.205	0	47	0	0
lethargic	-1.205	4	239	1	1
abrasive	-1.205	0	47	1	1
#hurt	-1.205	3	191	0	0
mun	-1.205	1	95	0	0
imso	-1.205	1	95	0	0
hickey	-1.205	0	47	1	1
t___t	-1.205	0	47	0	0
gimp	-1.205	0	47	1	1
lmfaoooooo	-1.205	2	143	0	0
